DEST,CODE,DISTANCE
Peru Rural,0051428,int fixed
Peru Rural,0051438,int fixed
Peru Rural,0051448,int fixed
Peru Rural,0051518,int fixed
Peru Rural,0051528,int fixed
Peru Rural,0051538,int fixed
Peru Rural,0051548,int fixed
Peru Rural,0051568,int fixed
Peru Rural,0051618,int fixed
Peru Rural,0051628,int fixed
Peru Rural,0051638,int fixed
Peru Rural,0051648,int fixed
Peru Rural,0051658,int fixed
Peru Rural,0051668,int fixed
Peru Rural,0051678,int fixed
Peru Rural,0051728,int fixed
Peru Rural,0051738,int fixed
Peru Rural,0051748,int fixed
Peru Rural,0051768,int fixed
Peru Rural,0051828,int fixed
Peru Rural,0051838,int fixed
Peru Rural,0051848,int fixed
Philippines,0063,int fixed
Philippines Mobile,0063813,int mobile
Philippines Mobile,0063817,int mobile
Philippines Mobile,00639,int mobile
Philippines Mobile,0063905,int mobile
Philippines Mobile,0063906,int mobile
Philippines Mobile,0063909,int mobile
Philippines Mobile,0063910,int mobile
Philippines Mobile,0063912,int mobile
Philippines Mobile,0063915,int mobile
Philippines Mobile,0063916,int mobile
Philippines Mobile,0063917,int mobile
Philippines Mobile,0063918,int mobile
Philippines Mobile,0063919,int mobile
Philippines Mobile,0063920,int mobile
Philippines Mobile,0063921,int mobile
Philippines Mobile,0063926,int mobile
Philippines Mobile,0063927,int mobile
Philippines Mobile,0063928,int mobile
Philippines Mobile,0063929,int mobile
Philippines Mobile,006398,int mobile
Philippines Services,006310181818,int service
Philippines Services,006310181819,int service
Philippines Services,0063900525862,int service
Philippines Services,00639005258655,int service
Philippines Services,00639005258662,int service
Philippines Services,006390557,int service
Polen,0048,int fixed
Polen Mobile,0048450,int mobile
Polen Mobile,00484590,int mobile
Polen Mobile,004845906,int mobile
Polen Mobile,004845907,int mobile
Polen Mobile,004853,int mobile
Polen Mobile,00485735,int mobile
Polen Mobile,00485736,int mobile
Polen Mobile,00485737,int mobile
Polen Mobile,00485738,int mobile
Polen Mobile,0048579414,int mobile
Polen Mobile,004857958,int mobile
Polen Mobile,004860,int mobile
Polen Mobile,004866,int mobile
Polen Mobile,004869,int mobile
Polen Mobile,004870,int mobile
Polen Mobile,004872,int mobile
Polen Mobile,00487298,int mobile
Polen Mobile,004872990,int mobile
Polen Mobile,004872993,int mobile
Polen Mobile,004873,int mobile
Polen Mobile,0048736,int mobile
Polen Mobile,0048737,int mobile
Polen Mobile,0048738,int mobile
Polen Mobile,00487391,int mobile
Polen Mobile,004873991,int mobile
Polen Mobile,004873992,int mobile
Polen Mobile,00487599,int mobile
Polen Mobile,004876907,int mobile
Polen Mobile,004878,int mobile
Polen Mobile,004878025,int mobile
Polen Mobile,004878029,int mobile
Polen Mobile,004878041,int mobile
Polen Mobile,004878042,int mobile
Polen Mobile,004878043,int mobile
Polen Mobile,004878044,int mobile
Polen Mobile,004878045,int mobile
Polen Mobile,004878046,int mobile
Polen Mobile,004878047,int mobile
Polen Mobile,004878048,int mobile
Polen Mobile,004878049,int mobile
Polen Mobile,00487809,int mobile
Polen Mobile,00487867,int mobile
Polen Mobile,004879,int mobile
Polen Mobile,004888,int mobile
Polen Mobile,00488811,int mobile
Polen Mobile Orange,004850,int mobile
Polen Mobile Orange,004851,int mobile
Polen Mobile Orange,0048571,int mobile
Polen Mobile Orange,0048572,int mobile
Polen Mobile Orange,0048573,int mobile
Polen Mobile Orange,00486901,int mobile
Polen Mobile Orange,00486902,int mobile
Polen Mobile Orange,00486903,int mobile
Polen Mobile Orange,00486904,int mobile
Polen Mobile Orange,00486905,int mobile
Polen Mobile Orange,00486906,int mobile
Polen Mobile Orange,0048780,int mobile
Polen Mobile Orange,00487865,int mobile
Polen Mobile Orange,00487866,int mobile
Polen Mobile Orange,00487868,int mobile
Polen Mobile Orange,00487869,int mobile
Polen Mobile Orange,00487890,int mobile
Polen Mobile Orange,00487891,int mobile
Polen Mobile Orange,00487892,int mobile
Polen Mobile Orange,00487893,int mobile
Polen Mobile Orange,00487894,int mobile
Polen Mobile Orange,0048797,int mobile
Polen Mobile Orange,0048798,int mobile
Polen Mobile Orange,00487990,int mobile
Polen Mobile Orange,00487996,int mobile
Polen Mobile Orange,0048899493,int mobile
Polen Mobile Polkomtel,004845951,int mobile
Polen Mobile Polkomtel,004845952,int mobile
Polen Mobile Polkomtel,004845953,int mobile
Polen Mobile Polkomtel,004845954,int mobile
Polen Mobile Polkomtel,004845955,int mobile
Polen Mobile Polkomtel,00484598,int mobile
Polen Mobile Polkomtel,00485366,int mobile
Polen Mobile Polkomtel,00485791,int mobile
Polen Mobile Polkomtel,00485792,int mobile
Polen Mobile Polkomtel,00485793,int mobile
Polen Mobile Polkomtel,004857947,int mobile
Polen Mobile Polkomtel,004857949,int mobile
Polen Mobile Polkomtel,004857950,int mobile
Polen Mobile Polkomtel,00485797,int mobile
Polen Mobile Polkomtel,0048601,int mobile
Polen Mobile Polkomtel,0048603,int mobile
Polen Mobile Polkomtel,0048605,int mobile
Polen Mobile Polkomtel,0048607,int mobile
Polen Mobile Polkomtel,0048609,int mobile
Polen Mobile Polkomtel,0048661,int mobile
Polen Mobile Polkomtel,0048663,int mobile
Polen Mobile Polkomtel,0048665,int mobile
Polen Mobile Polkomtel,0048667,int mobile
Polen Mobile Polkomtel,0048669,int mobile
Polen Mobile Polkomtel,0048691,int mobile
Polen Mobile Polkomtel,0048693,int mobile
Polen Mobile Polkomtel,0048695,int mobile
Polen Mobile Polkomtel,0048697,int mobile
Polen Mobile Polkomtel,004869900,int mobile
Polen Mobile Polkomtel,004869902,int mobile
Polen Mobile Polkomtel,004869903,int mobile
Polen Mobile Polkomtel,004869904,int mobile
Polen Mobile Polkomtel,004869905,int mobile
Polen Mobile Polkomtel,004869906,int mobile
Polen Mobile Polkomtel,004869907,int mobile
Polen Mobile Polkomtel,004869908,int mobile
Polen Mobile Polkomtel,004869909,int mobile
Polen Mobile Polkomtel,00486991,int mobile
Polen Mobile Polkomtel,004869920,int mobile
Polen Mobile Polkomtel,004869921,int mobile
Polen Mobile Polkomtel,004869923,int mobile
Polen Mobile Polkomtel,004869924,int mobile
Polen Mobile Polkomtel,004869925,int mobile
Polen Mobile Polkomtel,004869926,int mobile
Polen Mobile Polkomtel,004869927,int mobile
Polen Mobile Polkomtel,004869928,int mobile
Polen Mobile Polkomtel,004869929,int mobile
Polen Mobile Polkomtel,00486993,int mobile
Polen Mobile Polkomtel,00486994,int mobile
Polen Mobile Polkomtel,004869961,int mobile
Polen Mobile Polkomtel,004869962,int mobile
Polen Mobile Polkomtel,004869963,int mobile
Polen Mobile Polkomtel,004869964,int mobile
Polen Mobile Polkomtel,004869965,int mobile
Polen Mobile Polkomtel,004869966,int mobile
Polen Mobile Polkomtel,004869968,int mobile
Polen Mobile Polkomtel,004869969,int mobile
Polen Mobile Polkomtel,0048721,int mobile
Polen Mobile Polkomtel,0048722,int mobile
Polen Mobile Polkomtel,0048723,int mobile
Polen Mobile Polkomtel,0048724,int mobile
Polen Mobile Polkomtel,0048725,int mobile
Polen Mobile Polkomtel,0048726,int mobile
Polen Mobile Polkomtel,00487270,int mobile
Polen Mobile Polkomtel,00487274,int mobile
Polen Mobile Polkomtel,00487275,int mobile
Polen Mobile Polkomtel,00487276,int mobile
Polen Mobile Polkomtel,00487277,int mobile
Polen Mobile Polkomtel,00487278,int mobile
Polen Mobile Polkomtel,00487279,int mobile
Polen Mobile Polkomtel,00487292,int mobile
Polen Mobile Polkomtel,00487293,int mobile
Polen Mobile Polkomtel,00487294,int mobile
Polen Mobile Polkomtel,00487295,int mobile
Polen Mobile Polkomtel,00487296,int mobile
Polen Mobile Polkomtel,004872971,int mobile
Polen Mobile Polkomtel,004872976,int mobile
Polen Mobile Polkomtel,004872991,int mobile
Polen Mobile Polkomtel,004872992,int mobile
Polen Mobile Polkomtel,004872994,int mobile
Polen Mobile Polkomtel,004872995,int mobile
Polen Mobile Polkomtel,004872996,int mobile
Polen Mobile Polkomtel,004872997,int mobile
Polen Mobile Polkomtel,004872998,int mobile
Polen Mobile Polkomtel,004872999,int mobile
Polen Mobile Polkomtel,00487370,int mobile
Polen Mobile Polkomtel,00487371,int mobile
Polen Mobile Polkomtel,00487372,int mobile
Polen Mobile Polkomtel,00487393,int mobile
Polen Mobile Polkomtel,004873931,int mobile
Polen Mobile Polkomtel,004873932,int mobile
Polen Mobile Polkomtel,004873933,int mobile
Polen Mobile Polkomtel,004873934,int mobile
Polen Mobile Polkomtel,004873935,int mobile
Polen Mobile Polkomtel,004873936,int mobile
Polen Mobile Polkomtel,004873937,int mobile
Polen Mobile Polkomtel,004873938,int mobile
Polen Mobile Polkomtel,004873939,int mobile
Polen Mobile Polkomtel,00487394,int mobile
Polen Mobile Polkomtel,00487395,int mobile
Polen Mobile Polkomtel,00487396,int mobile
Polen Mobile Polkomtel,00487397,int mobile
Polen Mobile Polkomtel,00487398,int mobile
Polen Mobile Polkomtel,004873994,int mobile
Polen Mobile Polkomtel,004873995,int mobile
Polen Mobile Polkomtel,004873996,int mobile
Polen Mobile Polkomtel,0048781,int mobile
Polen Mobile Polkomtel,0048782,int mobile
Polen Mobile Polkomtel,0048783,int mobile
Polen Mobile Polkomtel,0048785,int mobile
Polen Mobile Polkomtel,004878600,int mobile
Polen Mobile Polkomtel,004878609,int mobile
Polen Mobile Polkomtel,00487895,int mobile
Polen Mobile Polkomtel,00487896,int mobile
Polen Mobile Polkomtel,00487897,int mobile
Polen Mobile Polkomtel,00487898,int mobile
Polen Mobile Polkomtel,00487899,int mobile
Polen Mobile Polkomtel,0048885,int mobile
Polen Mobile Polkomtel,0048887,int mobile
Polen Mobile P4,004845140,int mobile
Polen Mobile P4,00484593,int mobile
Polen Mobile P4,004845945,int mobile
Polen Mobile P4,004845956,int mobile
Polen Mobile P4,004845958,int mobile
Polen Mobile P4,004845959,int mobile
Polen Mobile P4,0048530,int mobile
Polen Mobile P4,0048531,int mobile
Polen Mobile P4,0048533,int mobile
Polen Mobile P4,0048534,int mobile
Polen Mobile P4,0048535,int mobile
Polen Mobile P4,00485360,int mobile
Polen Mobile P4,00485361,int mobile
Polen Mobile P4,00485362,int mobile
Polen Mobile P4,00485363,int mobile
Polen Mobile P4,00485364,int mobile
Polen Mobile P4,00485365,int mobile
Polen Mobile P4,00485367,int mobile
Polen Mobile P4,00485368,int mobile
Polen Mobile P4,00485369,int mobile
Polen Mobile P4,0048537,int mobile
Polen Mobile P4,00485370,int mobile
Polen Mobile P4,00485371,int mobile
Polen Mobile P4,00485372,int mobile
Polen Mobile P4,00485373,int mobile
Polen Mobile P4,00485374,int mobile
Polen Mobile P4,0048570,int mobile
Polen Mobile P4,00485710,int mobile
Polen Mobile P4,00485715,int mobile
Polen Mobile P4,00485716,int mobile
Polen Mobile P4,00485717,int mobile
Polen Mobile P4,00485718,int mobile
Polen Mobile P4,00485719,int mobile
Polen Mobile P4,0048574,int mobile
Polen Mobile P4,0048575,int mobile
Polen Mobile P4,0048576,int mobile
Polen Mobile P4,0048577,int mobile
Polen Mobile P4,0048578,int mobile
Polen Mobile P4,00485790,int mobile
Polen Mobile P4,004857940,int mobile
Polen Mobile P4,004857943,int mobile
Polen Mobile P4,004857944,int mobile
Polen Mobile P4,004857945,int mobile
Polen Mobile P4,004857951,int mobile
Polen Mobile P4,004857952,int mobile
Polen Mobile P4,004857954,int mobile
Polen Mobile P4,004857955,int mobile
Polen Mobile P4,004857956,int mobile
Polen Mobile P4,004857957,int mobile
Polen Mobile P4,004857959,int mobile
Polen Mobile P4,00485796,int mobile
Polen Mobile P4,00485798,int mobile
Polen Mobile P4,00485799,int mobile
Polen Mobile P4,00486666,int mobile
Polen Mobile P4,00486900,int mobile
Polen Mobile P4,00486907,int mobile
Polen Mobile P4,004869074,int mobile
Polen Mobile P4,00486908,int mobile
Polen Mobile P4,00486909,int mobile
Polen Mobile P4,004869922,int mobile
Polen Mobile P4,004869960,int mobile
Polen Mobile P4,004869970,int mobile
Polen Mobile P4,004869979,int mobile
Polen Mobile P4,00486998,int mobile
Polen Mobile P4,00486999,int mobile
Polen Mobile P4,00487208,int mobile
Polen Mobile P4,00487290,int mobile
Polen Mobile P4,00487291,int mobile
Polen Mobile P4,0048730,int mobile
Polen Mobile P4,0048731,int mobile
Polen Mobile P4,0048732,int mobile
Polen Mobile P4,0048733,int mobile
Polen Mobile P4,00487360,int mobile
Polen Mobile P4,00487367,int mobile
Polen Mobile P4,00487368,int mobile
Polen Mobile P4,00487369,int mobile
Polen Mobile P4,00487373,int mobile
Polen Mobile P4,00487374,int mobile
Polen Mobile P4,00487375,int mobile
Polen Mobile P4,00487376,int mobile
Polen Mobile P4,00487377,int mobile
Polen Mobile P4,00487378,int mobile
Polen Mobile P4,00487379,int mobile
Polen Mobile P4,00487390,int mobile
Polen Mobile P4,00487392,int mobile
Polen Mobile P4,004873930,int mobile
Polen Mobile P4,004873990,int mobile
Polen Mobile P4,004873997,int mobile
Polen Mobile P4,004873998,int mobile
Polen Mobile P4,004873999,int mobile
Polen Mobile P4,004878021,int mobile
Polen Mobile P4,004878022,int mobile
Polen Mobile P4,004878023,int mobile
Polen Mobile P4,004878024,int mobile
Polen Mobile P4,004878027,int mobile
Polen Mobile P4,004878028,int mobile
Polen Mobile P4,00487804,int mobile
Polen Mobile P4,00487807,int mobile
Polen Mobile P4,00487808,int mobile
Polen Mobile P4,004878607,int mobile
Polen Mobile P4,004878608,int mobile
Polen Mobile P4,00487861,int mobile
Polen Mobile P4,00487862,int mobile
Polen Mobile P4,00487863,int mobile
Polen Mobile P4,00487864,int mobile
Polen Mobile P4,004878678,int mobile
Polen Mobile P4,0048790,int mobile
Polen Mobile P4,0048791,int mobile
Polen Mobile P4,0048792,int mobile
Polen Mobile P4,0048793,int mobile
Polen Mobile P4,0048794,int mobile
Polen Mobile P4,0048795,int mobile
Polen Mobile P4,0048796,int mobile
Polen Mobile P4,00487991,int mobile
Polen Mobile P4,00487992,int mobile
Polen Mobile P4,00487993,int mobile
Polen Mobile P4,00487994,int mobile
Polen Mobile P4,00487995,int mobile
Polen Mobile P4,00487997,int mobile
Polen Mobile P4,00487998,int mobile
Polen Mobile P4,00487999,int mobile
Polen Mobile P4,0048881,int mobile
Polen Mobile P4,0048883,int mobile
Polen Mobile P4,00488840,int mobile
Polen Mobile P4,00488843,int mobile
Polen Mobile P4,00488846,int mobile
Polen Mobile P4,00488847,int mobile
Polen Mobile P4,00488848,int mobile
Polen Mobile P4,00488849,int mobile
Polen Mobile T-Mobile,0048532,int mobile
Polen Mobile T-Mobile,0048538,int mobile
Polen Mobile T-Mobile,0048539,int mobile
Polen Mobile T-Mobile,0048600,int mobile
Polen Mobile T-Mobile,0048602,int mobile
Polen Mobile T-Mobile,0048604,int mobile
Polen Mobile T-Mobile,0048606,int mobile
Polen Mobile T-Mobile,0048608,int mobile
Polen Mobile T-Mobile,0048660,int mobile
Polen Mobile T-Mobile,0048662,int mobile
Polen Mobile T-Mobile,0048664,int mobile
Polen Mobile T-Mobile,0048666,int mobile
Polen Mobile T-Mobile,0048668,int mobile
Polen Mobile T-Mobile,0048692,int mobile
Polen Mobile T-Mobile,0048694,int mobile
Polen Mobile T-Mobile,0048696,int mobile
Polen Mobile T-Mobile,0048698,int mobile
Polen Mobile T-Mobile,00487272,int mobile
Polen Mobile T-Mobile,00487273,int mobile
Polen Mobile T-Mobile,00487281,int mobile
Polen Mobile T-Mobile,00487282,int mobile
Polen Mobile T-Mobile,00487283,int mobile
Polen Mobile T-Mobile,00487284,int mobile
Polen Mobile T-Mobile,00487285,int mobile
Polen Mobile T-Mobile,00487286,int mobile
Polen Mobile T-Mobile,00487287,int mobile
Polen Mobile T-Mobile,00487288,int mobile
Polen Mobile T-Mobile,00487289,int mobile
Polen Mobile T-Mobile,0048734,int mobile
Polen Mobile T-Mobile,00487340,int mobile
Polen Mobile T-Mobile,00487341,int mobile
Polen Mobile T-Mobile,00487342,int mobile
Polen Mobile T-Mobile,00487343,int mobile
Polen Mobile T-Mobile,00487344,int mobile
Polen Mobile T-Mobile,00487345,int mobile
Polen Mobile T-Mobile,0048735,int mobile
Polen Mobile T-Mobile,00487361,int mobile
Polen Mobile T-Mobile,00487362,int mobile
Polen Mobile T-Mobile,00487363,int mobile
Polen Mobile T-Mobile,00487364,int mobile
Polen Mobile T-Mobile,00487365,int mobile
Polen Mobile T-Mobile,00487366,int mobile
Polen Mobile T-Mobile,0048784,int mobile
Polen Mobile T-Mobile,0048787,int mobile
Polen Mobile T-Mobile,0048788,int mobile
Polen Mobile T-Mobile,00487951,int mobile
Polen Mobile T-Mobile,00487952,int mobile
Polen Mobile T-Mobile,00487953,int mobile
Polen Mobile T-Mobile,00487954,int mobile
Polen Mobile T-Mobile,00487955,int mobile
Polen Mobile T-Mobile,0048880,int mobile
Polen Mobile T-Mobile,00488810,int mobile
Polen Mobile T-Mobile,00488818,int mobile
Polen Mobile T-Mobile,00488819,int mobile
Polen Mobile T-Mobile,0048882,int mobile
Polen Mobile T-Mobile,00488833,int mobile
Polen Mobile T-Mobile,00488838,int mobile
Polen Mobile T-Mobile,00488841,int mobile
Polen Mobile T-Mobile,00488842,int mobile
Polen Mobile T-Mobile,004888444,int mobile
Polen Mobile T-Mobile,0048886,int mobile
Polen Mobile T-Mobile,0048888,int mobile
Polen Mobile T-Mobile,0048889,int mobile
Polen Special Services,0048118,int service
Polen Special Services,0048118000,int service
Polen Special Services,0048118712,int service
Polen Special Services,0048118811,int service
Polen Special Services,0048118913,int service
Polen Special Services,0048123950270,int service
Polen Special Services,0048123961,int service
Polen Special Services,0048126880,int service
Polen Special Services,004820,int service
Polen Special Services,0048209,int service
Polen Special Services,0048221132,int service
Polen Special Services,0048221138,int service
Polen Special Services,0048221180,int service
Polen Special Services,0048221889,int service
Polen Special Services,00482219888,int service
Polen Special Services,00482219889,int service
Polen Special Services,0048223104747,int service
Polen Special Services,0048223501,int service
